tempo_restante_execucao,tempo_decorrido,tempo_restante_deadline,total_preempcoes,prioridade_base,tipo_processo,deadline_perdido
15.0,21.060000000000006,12.939999999999994,0.0,65.0,60.0,1
19.0,21.060000000000006,24.939999999999994,0.0,60.0,60.0,1
9.0,21.060000000000006,20.939999999999994,0.0,50.0,40.0,1
7.0,21.060000000000006,51.94,0.0,45.0,40.0,1
9.0,21.060000000000006,45.94,0.0,40.0,40.0,1
18.0,21.060000000000006,63.94,0.0,30.0,20.0,1
8.0,21.060000000000006,70.94,0.0,25.0,20.0,1
8.0,21.060000000000006,117.94,0.0,20.0,20.0,1
8.0,22.070000000000007,-2.0700000000000074,0.0,85.0,80.0,1
6.0,22.070000000000007,-4.070000000000007,0.0,80.0,80.0,1
10.0,22.070000000000007,-1.0700000000000074,0.0,75.0,80.0,1
13.0,22.070000000000007,12.929999999999993,0.0,70.0,60.0,1
15.0,22.070000000000007,11.929999999999993,0.0,65.0,60.0,1
19.0,22.070000000000007,23.929999999999993,0.0,60.0,60.0,1
9.0,22.070000000000007,19.929999999999993,0.0,50.0,40.0,1
7.0,22.070000000000007,50.92999999999999,0.0,45.0,40.0,1
9.0,22.070000000000007,44.92999999999999,0.0,40.0,40.0,1
18.0,22.070000000000007,62.92999999999999,0.0,30.0,20.0,1
8.0,22.070000000000007,69.92999999999999,0.0,25.0,20.0,1
8.0,22.070000000000007,116.92999999999999,0.0,20.0,20.0,1
6.0,26.08000000000001,-8.080000000000009,0.0,80.0,80.0,1
10.0,26.08000000000001,-5.080000000000009,0.0,75.0,80.0,1
4.0,26.08000000000001,-6.080000000000009,1.0,85.0,80.0,1
13.0,26.08000000000001,8.919999999999991,0.0,70.0,60.0,1
15.0,26.08000000000001,7.919999999999991,0.0,65.0,60.0,1
19.0,26.08000000000001,19.91999999999999,0.0,60.0,60.0,1
9.0,26.08000000000001,15.919999999999991,0.0,50.0,40.0,1
7.0,26.08000000000001,46.91999999999999,0.0,45.0,40.0,1
9.0,26.08000000000001,40.91999999999999,0.0,40.0,40.0,1
18.0,26.08000000000001,58.91999999999999,0.0,30.0,20.0,1
8.0,26.08000000000001,65.91999999999999,0.0,25.0,20.0,1
8.0,26.08000000000001,112.91999999999999,0.0,20.0,20.0,1
10.0,30.09000000000001,-9.09000000000001,0.0,75.0,80.0,1
4.0,30.09000000000001,-10.09000000000001,1.0,85.0,80.0,1
2.0,30.09000000000001,-12.09000000000001,1.0,80.0,80.0,1
13.0,30.09000000000001,4.9099999999999895,0.0,70.0,60.0,1
15.0,30.09000000000001,3.9099999999999895,0.0,65.0,60.0,1
19.0,30.09000000000001,15.90999999999999,0.0,60.0,60.0,1
9.0,30.09000000000001,11.90999999999999,0.0,50.0,40.0,1
7.0,30.09000000000001,42.90999999999999,0.0,45.0,40.0,1
9.0,30.09000000000001,36.90999999999999,0.0,40.0,40.0,1
18.0,30.09000000000001,54.90999999999999,0.0,30.0,20.0,1
8.0,30.09000000000001,61.90999999999999,0.0,25.0,20.0,1
8.0,30.09000000000001,108.91,0.0,20.0,20.0,1
4.0,34.10000000000001,-14.100000000000009,1.0,85.0,80.0,1
2.0,34.10000000000001,-16.10000000000001,1.0,80.0,80.0,1
6.0,34.10000000000001,-13.100000000000009,1.0,75.0,80.0,1
13.0,34.10000000000001,0.8999999999999915,0.0,70.0,60.0,1
15.0,34.10000000000001,-0.10000000000000853,0.0,65.0,60.0,1
19.0,34.10000000000001,11.899999999999991,0.0,60.0,60.0,1
9.0,34.10000000000001,7.8999999999999915,0.0,50.0,40.0,1
7.0,34.10000000000001,38.89999999999999,0.0,45.0,40.0,1
9.0,34.10000000000001,32.89999999999999,0.0,40.0,40.0,1
18.0,34.10000000000001,50.89999999999999,0.0,30.0,20.0,1
8.0,34.10000000000001,57.89999999999999,0.0,25.0,20.0,1
8.0,34.10000000000001,104.89999999999999,0.0,20.0,20.0,1
2.0,38.11000000000001,-20.110000000000007,1.0,80.0,80.0,1
6.0,38.11000000000001,-17.110000000000007,1.0,75.0,80.0,1
13.0,38.11000000000001,-3.1100000000000065,0.0,70.0,60.0,1
15.0,38.11000000000001,-4.1100000000000065,0.0,65.0,60.0,1
19.0,38.11000000000001,7.8899999999999935,0.0,60.0,60.0,1
9.0,38.11000000000001,3.8899999999999935,0.0,50.0,40.0,1
7.0,38.11000000000001,34.88999999999999,0.0,45.0,40.0,1
9.0,38.11000000000001,28.889999999999993,0.0,40.0,40.0,1
18.0,38.11000000000001,46.88999999999999,0.0,30.0,20.0,1
8.0,38.11000000000001,53.88999999999999,0.0,25.0,20.0,1
8.0,38.11000000000001,100.88999999999999,0.0,20.0,20.0,1
6.0,40.120000000000005,-19.120000000000005,1.0,75.0,80.0,1
13.0,40.120000000000005,-5.1200000000000045,0.0,70.0,60.0,1
15.0,40.120000000000005,-6.1200000000000045,0.0,65.0,60.0,1
19.0,40.120000000000005,5.8799999999999955,0.0,60.0,60.0,1
9.0,40.120000000000005,1.8799999999999955,0.0,50.0,40.0,1
7.0,40.120000000000005,32.879999999999995,0.0,45.0,40.0,1
9.0,40.120000000000005,26.879999999999995,0.0,40.0,40.0,1
18.0,40.120000000000005,44.879999999999995,0.0,30.0,20.0,1
8.0,40.120000000000005,51.879999999999995,0.0,25.0,20.0,1
8.0,40.120000000000005,98.88,0.0,20.0,20.0,1
2.0,44.13,-23.130000000000003,2.0,75.0,80.0,1
13.0,44.13,-9.130000000000003,0.0,70.0,60.0,1
15.0,44.13,-10.130000000000003,0.0,65.0,60.0,1
19.0,44.13,1.8699999999999974,0.0,60.0,60.0,1
9.0,44.13,-2.1300000000000026,0.0,50.0,40.0,1
7.0,44.13,28.869999999999997,0.0,45.0,40.0,1
9.0,44.13,22.869999999999997,0.0,40.0,40.0,1
18.0,44.13,40.87,0.0,30.0,20.0,1
8.0,44.13,47.87,0.0,25.0,20.0,1
8.0,44.13,94.87,0.0,20.0,20.0,1
13.0,46.14,-11.14,0.0,70.0,60.0,1
15.0,46.14,-12.14,0.0,65.0,60.0,1
19.0,46.14,-0.14000000000000057,0.0,60.0,60.0,1
9.0,46.14,-4.140000000000001,0.0,50.0,40.0,1
7.0,46.14,26.86,0.0,45.0,40.0,1
9.0,46.14,20.86,0.0,40.0,40.0,1
18.0,46.14,38.86,0.0,30.0,20.0,1
8.0,46.14,45.86,0.0,25.0,20.0,1
8.0,46.14,92.86,0.0,20.0,20.0,1
15.0,50.15,-16.15,0.0,65.0,60.0,1
19.0,50.15,-4.149999999999999,0.0,60.0,60.0,1
9.0,50.15,-15.149999999999999,1.0,70.0,60.0,1
9.0,50.15,-8.149999999999999,0.0,50.0,40.0,1
7.0,50.15,22.85,0.0,45.0,40.0,1
9.0,50.15,16.85,0.0,40.0,40.0,1
18.0,50.15,34.85,0.0,30.0,20.0,1
8.0,50.15,41.85,0.0,25.0,20.0,1
8.0,50.15,88.85,0.0,20.0,20.0,1
19.0,54.16,-8.159999999999997,0.0,60.0,60.0,1
9.0,54.16,-19.159999999999997,1.0,70.0,60.0,1
11.0,54.16,-20.159999999999997,1.0,65.0,60.0,1
9.0,54.16,-12.159999999999997,0.0,50.0,40.0,1
7.0,54.16,18.840000000000003,0.0,45.0,40.0,1
9.0,54.16,12.840000000000003,0.0,40.0,40.0,1
18.0,54.16,30.840000000000003,0.0,30.0,20.0,1
8.0,54.16,37.84,0.0,25.0,20.0,1
8.0,54.16,84.84,0.0,20.0,20.0,1
9.0,58.169999999999995,-23.169999999999995,1.0,70.0,60.0,1
11.0,58.169999999999995,-24.169999999999995,1.0,65.0,60.0,1
15.0,58.169999999999995,-12.169999999999995,1.0,60.0,60.0,1
9.0,58.169999999999995,-16.169999999999995,0.0,50.0,40.0,1
7.0,58.169999999999995,14.830000000000005,0.0,45.0,40.0,1
9.0,58.169999999999995,8.830000000000005,0.0,40.0,40.0,1
18.0,58.169999999999995,26.830000000000005,0.0,30.0,20.0,1
8.0,58.169999999999995,33.830000000000005,0.0,25.0,20.0,1
8.0,58.169999999999995,80.83000000000001,0.0,20.0,20.0,1
11.0,62.17999999999999,-28.179999999999993,1.0,65.0,60.0,1
15.0,62.17999999999999,-16.179999999999993,1.0,60.0,60.0,1
5.0,62.17999999999999,-27.179999999999993,2.0,70.0,60.0,1
9.0,62.17999999999999,-20.179999999999993,0.0,50.0,40.0,1
7.0,62.17999999999999,10.820000000000007,0.0,45.0,40.0,1
9.0,62.17999999999999,4.820000000000007,0.0,40.0,40.0,1
18.0,62.17999999999999,22.820000000000007,0.0,30.0,20.0,1
8.0,62.17999999999999,29.820000000000007,0.0,25.0,20.0,1
8.0,62.17999999999999,76.82000000000001,0.0,20.0,20.0,1
15.0,66.19,-20.189999999999998,1.0,60.0,60.0,1
5.0,66.19,-31.189999999999998,2.0,70.0,60.0,1
7.0,66.19,-32.19,2.0,65.0,60.0,1
9.0,66.19,-24.189999999999998,0.0,50.0,40.0,1
7.0,66.19,6.810000000000002,0.0,45.0,40.0,1
9.0,66.19,0.8100000000000023,0.0,40.0,40.0,1
18.0,66.19,18.810000000000002,0.0,30.0,20.0,1
8.0,66.19,25.810000000000002,0.0,25.0,20.0,1
8.0,66.19,72.81,0.0,20.0,20.0,1
5.0,70.2,-35.2,2.0,70.0,60.0,1
7.0,70.2,-36.2,2.0,65.0,60.0,1
11.0,70.2,-24.200000000000003,2.0,60.0,60.0,1
9.0,70.2,-28.200000000000003,0.0,50.0,40.0,1
7.0,70.2,2.799999999999997,0.0,45.0,40.0,1
9.0,70.2,-3.200000000000003,0.0,40.0,40.0,1
18.0,70.2,14.799999999999997,0.0,30.0,20.0,1
8.0,70.2,21.799999999999997,0.0,25.0,20.0,1
8.0,70.2,68.8,0.0,20.0,20.0,1
7.0,74.21000000000001,-40.21000000000001,2.0,65.0,60.0,1
11.0,74.21000000000001,-28.210000000000008,2.0,60.0,60.0,1
1.0,74.21000000000001,-39.21000000000001,3.0,70.0,60.0,1
9.0,74.21000000000001,-32.21000000000001,0.0,50.0,40.0,1
7.0,74.21000000000001,-1.210000000000008,0.0,45.0,40.0,1
9.0,74.21000000000001,-7.210000000000008,0.0,40.0,40.0,1
18.0,74.21000000000001,10.789999999999992,0.0,30.0,20.0,1
8.0,74.21000000000001,17.789999999999992,0.0,25.0,20.0,1
8.0,74.21000000000001,64.78999999999999,0.0,20.0,20.0,1
11.0,78.22000000000001,-32.22000000000001,2.0,60.0,60.0,1
1.0,78.22000000000001,-43.22000000000001,3.0,70.0,60.0,1
3.0,78.22000000000001,-44.22000000000001,3.0,65.0,60.0,1
9.0,78.22000000000001,-36.22000000000001,0.0,50.0,40.0,1
7.0,78.22000000000001,-5.220000000000013,0.0,45.0,40.0,1
9.0,78.22000000000001,-11.220000000000013,0.0,40.0,40.0,1
18.0,78.22000000000001,6.779999999999987,0.0,30.0,20.0,1
8.0,78.22000000000001,13.779999999999987,0.0,25.0,20.0,1
8.0,78.22000000000001,60.77999999999999,0.0,20.0,20.0,1
1.0,82.23000000000002,-47.23000000000002,3.0,70.0,60.0,1
3.0,82.23000000000002,-48.23000000000002,3.0,65.0,60.0,1
7.0,82.23000000000002,-36.23000000000002,3.0,60.0,60.0,1
9.0,82.23000000000002,-40.23000000000002,0.0,50.0,40.0,1
7.0,82.23000000000002,-9.230000000000018,0.0,45.0,40.0,1
9.0,82.23000000000002,-15.230000000000018,0.0,40.0,40.0,1
18.0,82.23000000000002,2.769999999999982,0.0,30.0,20.0,1
8.0,82.23000000000002,9.769999999999982,0.0,25.0,20.0,1
8.0,82.23000000000002,56.76999999999998,0.0,20.0,20.0,1
3.0,83.24000000000002,-49.24000000000002,3.0,65.0,60.0,1
7.0,83.24000000000002,-37.24000000000002,3.0,60.0,60.0,1
9.0,83.24000000000002,-41.24000000000002,0.0,50.0,40.0,1
7.0,83.24000000000002,-10.240000000000023,0.0,45.0,40.0,1
9.0,83.24000000000002,-16.240000000000023,0.0,40.0,40.0,1
18.0,83.24000000000002,1.7599999999999767,0.0,30.0,20.0,1
8.0,83.24000000000002,8.759999999999977,0.0,25.0,20.0,1
8.0,83.24000000000002,55.75999999999998,0.0,20.0,20.0,1
7.0,86.25000000000003,-40.25000000000003,3.0,60.0,60.0,1
9.0,86.25000000000003,-44.25000000000003,0.0,50.0,40.0,1
7.0,86.25000000000003,-13.250000000000028,0.0,45.0,40.0,1
9.0,86.25000000000003,-19.25000000000003,0.0,40.0,40.0,1
18.0,86.25000000000003,-1.2500000000000284,0.0,30.0,20.0,1
8.0,86.25000000000003,5.749999999999972,0.0,25.0,20.0,1
8.0,86.25000000000003,52.74999999999997,0.0,20.0,20.0,1
3.0,90.26000000000003,-44.26000000000003,4.0,60.0,60.0,1
9.0,90.26000000000003,-48.26000000000003,0.0,50.0,40.0,1
7.0,90.26000000000003,-17.260000000000034,0.0,45.0,40.0,1
9.0,90.26000000000003,-23.260000000000034,0.0,40.0,40.0,1
18.0,90.26000000000003,-5.2600000000000335,0.0,30.0,20.0,1
8.0,90.26000000000003,1.7399999999999665,0.0,25.0,20.0,1
8.0,90.26000000000003,48.73999999999997,0.0,20.0,20.0,1
9.0,93.27000000000004,-51.27000000000004,0.0,50.0,40.0,1
7.0,93.27000000000004,-20.27000000000004,0.0,45.0,40.0,1
9.0,93.27000000000004,-26.27000000000004,0.0,40.0,40.0,1
18.0,93.27000000000004,-8.270000000000039,0.0,30.0,20.0,1
8.0,93.27000000000004,-1.2700000000000387,0.0,25.0,20.0,1
8.0,93.27000000000004,45.72999999999996,0.0,20.0,20.0,1
7.0,97.28000000000004,-24.280000000000044,0.0,45.0,40.0,1
9.0,97.28000000000004,-30.280000000000044,0.0,40.0,40.0,1
5.0,97.28000000000004,-55.280000000000044,1.0,50.0,40.0,1
18.0,97.28000000000004,-12.280000000000044,0.0,30.0,20.0,1
8.0,97.28000000000004,-5.280000000000044,0.0,25.0,20.0,1
8.0,97.28000000000004,41.719999999999956,0.0,20.0,20.0,1
9.0,101.29000000000005,-34.29000000000005,0.0,40.0,40.0,1
5.0,101.29000000000005,-59.29000000000005,1.0,50.0,40.0,1
3.0,101.29000000000005,-28.29000000000005,1.0,45.0,40.0,1
18.0,101.29000000000005,-16.29000000000005,0.0,30.0,20.0,1
8.0,101.29000000000005,-9.290000000000049,0.0,25.0,20.0,1
8.0,101.29000000000005,37.70999999999995,0.0,20.0,20.0,1
5.0,105.30000000000005,-63.300000000000054,1.0,50.0,40.0,1
3.0,105.30000000000005,-32.300000000000054,1.0,45.0,40.0,1
5.0,105.30000000000005,-38.300000000000054,1.0,40.0,40.0,1
18.0,105.30000000000005,-20.300000000000054,0.0,30.0,20.0,1
8.0,105.30000000000005,-13.300000000000054,0.0,25.0,20.0,1
8.0,105.30000000000005,33.699999999999946,0.0,20.0,20.0,1
3.0,109.31000000000006,-36.31000000000006,1.0,45.0,40.0,1
5.0,109.31000000000006,-42.31000000000006,1.0,40.0,40.0,1
1.0,109.31000000000006,-67.31000000000006,2.0,50.0,40.0,1
18.0,109.31000000000006,-24.31000000000006,0.0,30.0,20.0,1
8.0,109.31000000000006,-17.31000000000006,0.0,25.0,20.0,1
8.0,109.31000000000006,29.68999999999994,0.0,20.0,20.0,1
5.0,112.32000000000006,-45.320000000000064,1.0,40.0,40.0,1
1.0,112.32000000000006,-70.32000000000006,2.0,50.0,40.0,1
18.0,112.32000000000006,-27.320000000000064,0.0,30.0,20.0,1
8.0,112.32000000000006,-20.320000000000064,0.0,25.0,20.0,1
8.0,112.32000000000006,26.679999999999936,0.0,20.0,20.0,1
1.0,116.33000000000007,-74.33000000000007,2.0,50.0,40.0,1
1.0,116.33000000000007,-49.33000000000007,2.0,40.0,40.0,1
18.0,116.33000000000007,-31.33000000000007,0.0,30.0,20.0,1
8.0,116.33000000000007,-24.33000000000007,0.0,25.0,20.0,1
8.0,116.33000000000007,22.66999999999993,0.0,20.0,20.0,1
1.0,117.34000000000007,-50.340000000000074,2.0,40.0,40.0,1
18.0,117.34000000000007,-32.340000000000074,0.0,30.0,20.0,1
8.0,117.34000000000007,-25.340000000000074,0.0,25.0,20.0,1
8.0,117.34000000000007,21.659999999999926,0.0,20.0,20.0,1
18.0,118.35000000000008,-33.35000000000008,0.0,30.0,20.0,1
8.0,118.35000000000008,-26.35000000000008,0.0,25.0,20.0,1
8.0,118.35000000000008,20.64999999999992,0.0,20.0,20.0,1
8.0,122.36000000000008,-30.360000000000085,0.0,25.0,20.0,1
8.0,122.36000000000008,16.639999999999915,0.0,20.0,20.0,1
14.0,122.36000000000008,-37.360000000000085,1.0,30.0,20.0,1
8.0,126.37000000000009,12.62999999999991,0.0,20.0,20.0,1
14.0,126.37000000000009,-41.37000000000009,1.0,30.0,20.0,1
4.0,126.37000000000009,-34.37000000000009,1.0,25.0,20.0,1
14.0,130.38000000000008,-45.38000000000008,1.0,30.0,20.0,1
4.0,130.38000000000008,-38.38000000000008,1.0,25.0,20.0,1
4.0,130.38000000000008,8.61999999999992,1.0,20.0,20.0,1
4.0,134.39000000000007,-42.39000000000007,1.0,25.0,20.0,1
4.0,134.39000000000007,4.609999999999928,1.0,20.0,20.0,1
10.0,134.39000000000007,-49.39000000000007,2.0,30.0,20.0,1
4.0,138.40000000000006,0.5999999999999375,1.0,20.0,20.0,1
10.0,138.40000000000006,-53.40000000000006,2.0,30.0,20.0,1
10.0,142.41000000000005,-57.41000000000005,2.0,30.0,20.0,1
6.0,146.42000000000004,-61.420000000000044,3.0,30.0,20.0,1
2.0,150.43000000000004,-65.43000000000004,4.0,30.0,20.0,1
5.0,0.0,9.0,0.0,95.0,100.0,1
7.0,0.0,6.0,0.0,98.0,100.0,1
9.0,0.0,13.0,0.0,90.0,100.0,1
14.0,0.0,17.0,0.0,85.0,80.0,1
12.0,0.0,14.0,0.0,80.0,80.0,1
17.0,0.0,22.0,0.0,75.0,80.0,1
13.0,0.0,25.0,0.0,70.0,60.0,1
20.0,0.0,35.0,0.0,65.0,60.0,1
25.0,0.0,40.0,0.0,60.0,60.0,1
6.0,0.0,60.0,0.0,50.0,40.0,1
7.0,0.0,57.0,0.0,45.0,40.0,1
8.0,0.0,49.0,0.0,40.0,40.0,1
10.0,0.0,89.0,0.0,30.0,20.0,1
7.0,0.0,146.0,0.0,25.0,20.0,1
12.0,0.0,179.0,0.0,20.0,20.0,0
7.0,4.01,1.9900000000000002,0.0,98.0,100.0,1
9.0,4.01,8.99,0.0,90.0,100.0,1
1.0,4.01,4.99,1.0,95.0,100.0,1
14.0,4.01,12.99,0.0,85.0,80.0,1
12.0,4.01,9.99,0.0,80.0,80.0,1
17.0,4.01,17.990000000000002,0.0,75.0,80.0,1
13.0,4.01,20.990000000000002,0.0,70.0,60.0,1
20.0,4.01,30.990000000000002,0.0,65.0,60.0,1
25.0,4.01,35.99,0.0,60.0,60.0,1
6.0,4.01,55.99,0.0,50.0,40.0,1
7.0,4.01,52.99,0.0,45.0,40.0,1
8.0,4.01,44.99,0.0,40.0,40.0,1
10.0,4.01,84.99,0.0,30.0,20.0,1
7.0,4.01,141.99,0.0,25.0,20.0,1
12.0,4.01,174.99,0.0,20.0,20.0,0
9.0,8.02,4.98,0.0,90.0,100.0,1
1.0,8.02,0.9800000000000004,1.0,95.0,100.0,1
3.0,8.02,-2.0199999999999996,1.0,98.0,100.0,1
14.0,8.02,8.98,0.0,85.0,80.0,1
12.0,8.02,5.98,0.0,80.0,80.0,1
17.0,8.02,13.98,0.0,75.0,80.0,1
13.0,8.02,16.98,0.0,70.0,60.0,1
20.0,8.02,26.98,0.0,65.0,60.0,1
25.0,8.02,31.98,0.0,60.0,60.0,1
6.0,8.02,51.980000000000004,0.0,50.0,40.0,1
7.0,8.02,48.980000000000004,0.0,45.0,40.0,1
8.0,8.02,40.980000000000004,0.0,40.0,40.0,1
10.0,8.02,80.98,0.0,30.0,20.0,1
7.0,8.02,137.98,0.0,25.0,20.0,1
12.0,8.02,170.98,0.0,20.0,20.0,0
1.0,12.03,-3.0299999999999994,1.0,95.0,100.0,1
3.0,12.03,-6.029999999999999,1.0,98.0,100.0,1
5.0,12.03,0.9700000000000006,1.0,90.0,100.0,1
14.0,12.03,4.970000000000001,0.0,85.0,80.0,1
12.0,12.03,1.9700000000000006,0.0,80.0,80.0,1
17.0,12.03,9.97,0.0,75.0,80.0,1
13.0,12.03,12.97,0.0,70.0,60.0,1
20.0,12.03,22.97,0.0,65.0,60.0,1
25.0,12.03,27.97,0.0,60.0,60.0,1
6.0,12.03,47.97,0.0,50.0,40.0,1
7.0,12.03,44.97,0.0,45.0,40.0,1
8.0,12.03,36.97,0.0,40.0,40.0,1
10.0,12.03,76.97,0.0,30.0,20.0,1
7.0,12.03,133.97,0.0,25.0,20.0,1
12.0,12.03,166.97,0.0,20.0,20.0,0
3.0,13.04,-7.039999999999999,1.0,98.0,100.0,1
5.0,13.04,-0.03999999999999915,1.0,90.0,100.0,1
14.0,13.04,3.960000000000001,0.0,85.0,80.0,1
12.0,13.04,0.9600000000000009,0.0,80.0,80.0,1
17.0,13.04,8.96,0.0,75.0,80.0,1
13.0,13.04,11.96,0.0,70.0,60.0,1
20.0,13.04,21.96,0.0,65.0,60.0,1
25.0,13.04,26.96,0.0,60.0,60.0,1
6.0,13.04,46.96,0.0,50.0,40.0,1
7.0,13.04,43.96,0.0,45.0,40.0,1
8.0,13.04,35.96,0.0,40.0,40.0,1
10.0,13.04,75.96000000000001,0.0,30.0,20.0,1
7.0,13.04,132.96,0.0,25.0,20.0,1
12.0,13.04,165.96,0.0,20.0,20.0,0
5.0,16.05,-3.0500000000000007,1.0,90.0,100.0,1
14.0,16.05,0.9499999999999993,0.0,85.0,80.0,1
12.0,16.05,-2.0500000000000007,0.0,80.0,80.0,1
17.0,16.05,5.949999999999999,0.0,75.0,80.0,1
13.0,16.05,8.95,0.0,70.0,60.0,1
20.0,16.05,18.95,0.0,65.0,60.0,1
25.0,16.05,23.95,0.0,60.0,60.0,1
6.0,16.05,43.95,0.0,50.0,40.0,1
7.0,16.05,40.95,0.0,45.0,40.0,1
8.0,16.05,32.95,0.0,40.0,40.0,1
10.0,16.05,72.95,0.0,30.0,20.0,1
7.0,16.05,129.95,0.0,25.0,20.0,1
12.0,16.05,162.95,0.0,20.0,20.0,0
1.0,20.060000000000002,-7.060000000000002,2.0,90.0,100.0,1
14.0,20.060000000000002,-3.0600000000000023,0.0,85.0,80.0,1
12.0,20.060000000000002,-6.060000000000002,0.0,80.0,80.0,1
17.0,20.060000000000002,1.9399999999999977,0.0,75.0,80.0,1
13.0,20.060000000000002,4.939999999999998,0.0,70.0,60.0,1
20.0,20.060000000000002,14.939999999999998,0.0,65.0,60.0,1
25.0,20.060000000000002,19.939999999999998,0.0,60.0,60.0,1
6.0,20.060000000000002,39.94,0.0,50.0,40.0,1
7.0,20.060000000000002,36.94,0.0,45.0,40.0,1
8.0,20.060000000000002,28.939999999999998,0.0,40.0,40.0,1
10.0,20.060000000000002,68.94,0.0,30.0,20.0,1
7.0,20.060000000000002,125.94,0.0,25.0,20.0,1
12.0,20.060000000000002,158.94,0.0,20.0,20.0,0
14.0,21.070000000000004,-4.070000000000004,0.0,85.0,80.0,1
12.0,21.070000000000004,-7.070000000000004,0.0,80.0,80.0,1
17.0,21.070000000000004,0.9299999999999962,0.0,75.0,80.0,1
13.0,21.070000000000004,3.929999999999996,0.0,70.0,60.0,1
20.0,21.070000000000004,13.929999999999996,0.0,65.0,60.0,1
25.0,21.070000000000004,18.929999999999996,0.0,60.0,60.0,1
6.0,21.070000000000004,38.92999999999999,0.0,50.0,40.0,1
7.0,21.070000000000004,35.92999999999999,0.0,45.0,40.0,1
8.0,21.070000000000004,27.929999999999996,0.0,40.0,40.0,1
10.0,21.070000000000004,67.92999999999999,0.0,30.0,20.0,1
7.0,21.070000000000004,124.92999999999999,0.0,25.0,20.0,1
12.0,21.070000000000004,157.93,0.0,20.0,20.0,0
12.0,25.080000000000005,-11.080000000000005,0.0,80.0,80.0,1
17.0,25.080000000000005,-3.0800000000000054,0.0,75.0,80.0,1
10.0,25.080000000000005,-8.080000000000005,1.0,85.0,80.0,1
13.0,25.080000000000005,-0.0800000000000054,0.0,70.0,60.0,1
20.0,25.080000000000005,9.919999999999995,0.0,65.0,60.0,1
25.0,25.080000000000005,14.919999999999995,0.0,60.0,60.0,1
6.0,25.080000000000005,34.919999999999995,0.0,50.0,40.0,1
7.0,25.080000000000005,31.919999999999995,0.0,45.0,40.0,1
8.0,25.080000000000005,23.919999999999995,0.0,40.0,40.0,1
10.0,25.080000000000005,63.919999999999995,0.0,30.0,20.0,1
7.0,25.080000000000005,120.91999999999999,0.0,25.0,20.0,1
12.0,25.080000000000005,153.92,0.0,20.0,20.0,0
17.0,29.090000000000007,-7.090000000000007,0.0,75.0,80.0,1
10.0,29.090000000000007,-12.090000000000007,1.0,85.0,80.0,1
8.0,29.090000000000007,-15.090000000000007,1.0,80.0,80.0,1
13.0,29.090000000000007,-4.090000000000007,0.0,70.0,60.0,1
20.0,29.090000000000007,5.909999999999993,0.0,65.0,60.0,1
25.0,29.090000000000007,10.909999999999993,0.0,60.0,60.0,1
6.0,29.090000000000007,30.909999999999993,0.0,50.0,40.0,1
7.0,29.090000000000007,27.909999999999993,0.0,45.0,40.0,1
8.0,29.090000000000007,19.909999999999993,0.0,40.0,40.0,1
10.0,29.090000000000007,59.91,0.0,30.0,20.0,1
7.0,29.090000000000007,116.91,0.0,25.0,20.0,1
12.0,29.090000000000007,149.91,0.0,20.0,20.0,0
10.0,33.1,-16.1,1.0,85.0,80.0,1
8.0,33.1,-19.1,1.0,80.0,80.0,1
13.0,33.1,-11.100000000000001,1.0,75.0,80.0,1
13.0,33.1,-8.100000000000001,0.0,70.0,60.0,1
20.0,33.1,1.8999999999999986,0.0,65.0,60.0,1
25.0,33.1,6.899999999999999,0.0,60.0,60.0,1
6.0,33.1,26.9,0.0,50.0,40.0,1
7.0,33.1,23.9,0.0,45.0,40.0,1
8.0,33.1,15.899999999999999,0.0,40.0,40.0,1
10.0,33.1,55.9,0.0,30.0,20.0,1
7.0,33.1,112.9,0.0,25.0,20.0,1
12.0,33.1,145.9,0.0,20.0,20.0,0
8.0,37.11,-23.11,1.0,80.0,80.0,1
13.0,37.11,-15.11,1.0,75.0,80.0,1
6.0,37.11,-20.11,2.0,85.0,80.0,1
13.0,37.11,-12.11,0.0,70.0,60.0,1
20.0,37.11,-2.1099999999999994,0.0,65.0,60.0,1
25.0,37.11,2.8900000000000006,0.0,60.0,60.0,1
6.0,37.11,22.89,0.0,50.0,40.0,1
7.0,37.11,19.89,0.0,45.0,40.0,1
8.0,37.11,11.89,0.0,40.0,40.0,1
10.0,37.11,51.89,0.0,30.0,20.0,1
7.0,37.11,108.89,0.0,25.0,20.0,1
12.0,37.11,141.89,0.0,20.0,20.0,0
13.0,41.12,-19.119999999999997,1.0,75.0,80.0,1
6.0,41.12,-24.119999999999997,2.0,85.0,80.0,1
4.0,41.12,-27.119999999999997,2.0,80.0,80.0,1
13.0,41.12,-16.119999999999997,0.0,70.0,60.0,1
20.0,41.12,-6.119999999999997,0.0,65.0,60.0,1
25.0,41.12,-1.1199999999999974,0.0,60.0,60.0,1
6.0,41.12,18.880000000000003,0.0,50.0,40.0,1
7.0,41.12,15.880000000000003,0.0,45.0,40.0,1
8.0,41.12,7.880000000000003,0.0,40.0,40.0,1
10.0,41.12,47.88,0.0,30.0,20.0,1
7.0,41.12,104.88,0.0,25.0,20.0,1
12.0,41.12,137.88,0.0,20.0,20.0,0
6.0,45.129999999999995,-28.129999999999995,2.0,85.0,80.0,1
4.0,45.129999999999995,-31.129999999999995,2.0,80.0,80.0,1
9.0,45.129999999999995,-23.129999999999995,2.0,75.0,80.0,1
13.0,45.129999999999995,-20.129999999999995,0.0,70.0,60.0,1
